Département,Numéro Circonscription,Numéro Panneau,Nom,Prénom,Civilité,Nuance Ministère,Nuance agrégée par Le Monde,Parti agrégé par Le Monde
010,02,1,VALLÉE,Romain,M.,DXG,LO,Lutte ouvrière
010,02,6,FONTAINE-GARCIA,Salomé,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
010,02,8,IGNATOVITCH,Etienne,M.,REC,Rec.,Reconquête !
010,02,3,PUFF,Isabelle,Mme,DSV,Pat.,Les Patriotes
010,02,4,HENRY,Evelyne,Mme,RN,RN,Rassemblement national
010,03,8,GATOUILLAT,Baptiste,M.,LR,LR,Les Républicains
010,03,4,HELICK,Lyonnel,M.,DSV,souv.,divers souverainistes
010,03,5,MENISSIER,Dominique,M.,ECO,Anim.,Parti animaliste
010,03,9,FREVILLE,Didier,M.,DVC,LRM dis.,dissident La République en marche
010,03,10,RANC,Angélique,Mme,RN,RN,Rassemblement national
010,03,11,COLLOT-TOUZÉ,Nelly,Mme,ECO,écol.,divers écologistes
010,03,1,ANDRIEUX,Pascal,M.,DXG,LO,Lutte ouvrière
010,03,6,BEURY,Loëtitia,Mme,ENS,LRM-Ensemble,La République en marche
010,03,7,LOPES VAZ,Céline,Mme,REC,Rec.,Reconquête !
010,03,3,SEFFALS,Gaëtan,M.,NUP,LFI-Nupes,La France insoumise
010,03,2,FERNANDEZ,Laure,Mme,DSV,Pat.,Les Patriotes
011,01,8,PEREZ,Laurent,M.,LR,LR,Les Républicains
011,01,9,COURRIÈRE CALMON,Sophie,Mme,NUP,PS-Nupes,Parti socialiste
011,01,2,AMALRIC,Laure-Nelly,Mme,ECO,écol.,divers écologistes
011,01,1,ROULLIAUX,Axel,M.,REC,Rec.,Reconquête !
011,01,7,GADRAT,Nicole,Mme,DXG,LO,Lutte ouvrière
011,01,10,HÉRIN,Danièle,Mme,ENS,LRM-Ensemble,La République en marche
011,01,3,DANDEU,Patricia,Mme,ECO,Anim.,Parti animaliste
011,01,6,BARTHÈS,Christophe,M.,RN,RN,Rassemblement national
011,01,4,SIKORA,Juliette,Mme,DIV,div.,divers inclassable
011,01,5,BIASOLI,Gilbert,M.,DSV,DLF,Debout la France
011,02,13,ESTRADE,Quentin,M.,LR,LCen.,Les Centristes
011,02,10,VIGIER,Annette,Mme,DXG,LO,Lutte ouvrière
011,02,4,MONTERO-VALLE,Valérie,Mme,ECO,div. d.,divers droite
011,02,6,THOMAS,Francis,M.,DSV,Pat.,Les Patriotes
011,02,7,CALGARO,Christian,M.,DVC,souv.,divers souverainistes
011,02,9,CAMBON,Cyril,M.,ECO,Anim.,Parti animaliste
011,02,8,THIVENT,Viviane,Mme,NUP,EELV-Nupes,Europe Ecologie-Les Verts
011,02,1,ROCHER,Edouard,M.,RDG,PRG,Parti radical de gauche
011,02,5,LENFANT,Gérard,M.,DIV,Rés.,Résistons !
011,02,3,VASSEUR,Baptiste,M.,DVG,div. g.,Divers gauche
011,02,2,FALCON,Frédéric,M.,RN,RN,Rassemblement national
011,02,11,DARAUD,Jean-François,M.,REC,Rec.,Reconquête !
011,02,12,PEREA,Alain,M.,ENS,LRM-Ensemble,La République en marche
011,02,14,MIRABILE,Fabien,M.,ECO,écol.,divers écologistes
011,03,9,CROS,Jacques,M.,ECO,écol.,divers écologistes
011,03,10,POTTIER,Carine,Mme,UDI,UDI,Union des démocrates et indépendants
011,03,8,ADDA--NETTER,Johanna,Mme,NUP,LFI-Nupes,La France insoumise
011,03,3,RANCOULE,Julien,M.,RN,RN,Rassemblement national
011,03,4,HABERT,Martine,Mme,DSV,DLF,Debout la France
011,03,5,DUCOM,Valérie,Mme,REC,Rec.,Reconquête !
011,03,6,MARTIN,Michel,M.,DXG,ext. g.,autres extrême gauche
011,03,11,GALONNIER,Dominique,M.,DXG,LO,Lutte ouvrière
011,03,2,MARTINEZ,Pierre,M.,ECO,Anim.,Parti animaliste
011,03,1,TURCHETTO,Aurélien,M.,RDG,PRG,Parti radical de gauche
011,03,7,ROBERT,Mireille,Mme,ENS,LRM-Ensemble,La République en marche
012,01,5,SAINT-AVIT,Arlette,Mme,DXG,LO,Lutte ouvrière
012,01,6,BESSAOU,Magali,Mme,LR,LR,Les Républicains
012,01,2,BES DE BERC,Godefroy,M.,REC,Rec.,Reconquête !
012,01,3,MAZARS,Stéphane,M.,ENS,LRM-Ensemble,La République en marche
012,01,4,PLANE,Julia,Mme,RN,RN,Rassemblement national
012,01,8,THEBAULT,Léon,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
012,01,7,DUMAY,Marie-Françoise,Mme,ECO,div.,divers inclassable
012,01,9,ARMET,Jean-Philippe,M.,DSV,DLF,Debout la France
012,01,1,DA CRUZ,Antoine,M.,DVD,Rés.,Résistons !
012,02,3,AT,André,M.,LR,LR,Les Républicains
012,02,2,ALEXANDRE,Laurent,M.,NUP,LFI-Nupes,La France insoumise
012,02,1,DEGUARA,Samuel,M.,ENS,PRV-Ensemble,Parti radical valoisien
012,02,5,LELEU,Bruno,M.,RN,RN,Rassemblement national
012,02,4,BARTHE,Florian,M.,DVD,Rés.,Résistons !
012,02,6,DUVAL,Dominique,M.,REC,Rec.,Reconquête !
012,02,9,VIDAL,Jean-Luc,M.,DSV,Pat.,Les Patriotes
012,02,7,EL HEDRI,Lucile,Mme,DXG,LO,Lutte ouvrière
012,02,8,CANTOURNET,Eric,M.,RDG,PRG,Parti radical de gauche
012,02,11,CLERGUE,Dominique,M.,DVG,Pirate,Parti Pirate
012,02,10,CASSARINI,Myriam,Mme,ECO,div.,divers inclassable
012,03,2,ROUSSET,Jean-François,M.,ENS,LRM-Ensemble,La République en marche
012,03,7,NOEL,Thierry,M.,ECO,écol.,divers écologistes
012,03,8,MIRAN,Patrice,M.,ECO,EAC,Ecologie au centre
012,03,9,DAURES,Jean-Marie,M.,DVD,Rés.,Résistons !
012,03,6,CAZORLA,Jean Christophe,M.,RN,RN,Rassemblement national
012,03,1,COMBES,Bernard,M.,DXG,LO,Lutte ouvrière
012,03,3,TENDIL,Lysiane,Mme,REC,Rec.,Reconquête !
012,03,4,RHIN,Michel,M.,NUP,LFI-Nupes,La France insoumise
012,03,5,SAINT-PIERRE,Christophe,M.,LR,LR,Les Républicains
013,01,13,BOUALEM-AUBERT,Sarah,Mme,LR,LR,Les Républicains
013,01,10,LANZALAVI,Marie,Mme,REG,Femu-RPS,Femu a Corsica
013,01,2,BONNARD,Xavier,M.,ECO,div.,divers inclassable
013,01,4,CECONE,Marc,M.,DXG,LO,Lutte ouvrière
013,01,3,CHENNOUF,Ferielle,Mme,ECO,EAC,Ecologie au centre
013,01,7,AVRIL,Julien,M.,DIV,Pirate,Parti Pirate
013,01,5,CARAVELLAZI,Céline,Mme,DSV,DLF,Debout la France
013,01,12,AGRESTI ROUBACHE,Sabrina,Mme,ENS,LRM-Ensemble,La République en marche
013,01,8,JABES,Flora,Mme,ECO,Anim.,Parti animaliste
013,01,11,GRISETI,Monique,Mme,RN,RN,Rassemblement national
013,01,9,ROSIQUE,Thibaud,M.,NUP,PS-Nupes,Parti socialiste
013,01,6,GIOIA,Victor,M.,DVD,div. c.,divers centre
013,01,1,GRECH,Sophie,Mme,REC,Rec.,Reconquête !
013,02,10,BERNASCONI,Sabine,Mme,LR,LR,Les Républicains
013,02,5,PITOLLAT,Claire,Mme,ENS,LRM-Ensemble,La République en marche
013,02,1,ASSOULY,Avi,M.,ECO,EAC,Ecologie au centre
013,02,2,DENNEVAL,Florence,Mme,ECO,Anim.,Parti animaliste
013,02,3,ERMACORA,Hélène,Mme,DSV,Pat.,Les Patriotes
013,02,4,SURRY,Dominique,M.,ECO,écol.,divers écologistes
013,02,11,RUPNIK,Alexandre,M.,NUP,EELV-Nupes,Europe Ecologie-Les Verts
013,02,6,PERETTI,Sébastien,M.,DIV,div.,divers inclassable
013,02,12,GRAFFEO,Jean-Marc,M.,REC,Rec.,Reconquête !
013,02,9,ESPAZE,Brigitte,Mme,DXG,LO,Lutte ouvrière
013,02,7,PARODI,Clémence,Mme,RN,RN,Rassemblement national
013,02,8,PERSIA,Alain,M.,DIV,div. d.,divers droite
013,03,9,PAPPALARDO,Patrick,M.,LR,LR,Les Républicains
013,03,2,SI AHMED,Nadia,Mme,ECO,écol.,divers écologistes
013,03,6,TORDJMANN,Adam,M.,ECO,Anim.,Parti animaliste
013,03,8,COCAIGN,Bruno,M.,DVC,écol.,divers écologistes
013,03,5,D'ANGIO,Sandrine,Mme,REC,Rec.,Reconquête !
013,03,11,GRANDEL,Jacqueline,Mme,DXG,LO,Lutte ouvrière
013,03,3,BENSAADA,Mohamed,M.,NUP,LFI-Nupes,La France insoumise
013,03,1,LELOUIS,Gisèle,Mme,RN,RN,Rassemblement national
013,03,4,SAID,Elisabeth,Mme,ECO,EAC,Ecologie au centre
013,03,7,LOUIS,Alexandra,Mme,ENS,Agir-Ensemble,Agir
013,03,10,BELKAROUI,Nora,Mme,REG,PO-RPS,Parti occitan
013,04,13,BIAGGI,Solange,Mme,LR,LR,Les Républicains
013,04,8,BOUALEM,Miloud,M.,DVC,MoDem dis.,dissident MoDem
013,04,1,VINCETTI,Elisabeth,Mme,ECO,écol.,divers écologistes
013,04,2,HEUGUET,Mathilde,Mme,ECO,Anim.,Parti animaliste
013,04,9,TELLIER,Julien,M.,RN,RN,Rassemblement national
013,04,6,BONNET,Isabelle,Mme,DXG,LO,Lutte ouvrière
013,04,7,BOMPARD,Manuel,M.,NUP,LFI-Nupes,La France insoumise
013,04,14,AKODAD,Najat,Mme,ENS,LRM-Ensemble,La République en marche
013,04,4,DUPUY,Martine,Mme,DXG,POID,Parti ouvrier indépendant démocratique
013,04,5,MANICACCI,Léa,Mme,REG,Femu-RPS,Femu a Corsica
013,04,11,BENSAID,Majid,M.,DIV,UDMF,Union des démocrates musulmans français
013,04,10,BEN MOHAMED,Kaouther,Mme,DIV,div.,divers inclassable
013,04,12,TIRERA,Wally,M.,ECO,EAC,Ecologie au centre
013,04,3,RASTIT,Sandrine,Mme,REC,Rec.,Reconquête !
013,05,6,ANTOINE,Maryline,Mme,LR,LR,Les Républicains
013,05,11,MALHOLE,Nathalie,Mme,DXG,LO,Lutte ouvrière
013,05,1,RUSSO,Joséphine,Mme,DVC,div. c.,divers centre
013,05,2,MONFERRINI,Christian,M.,ECO,écol.,divers écologistes
013,05,3,DE BENSASON,Marc,M.,DSV,Pat.,Les Patriotes
013,05,7,BELAÏD,Mourad,M.,DVC,MoDem dis.,dissident MoDem
013,05,8,DIDOUNE,Djamel,M.,ECO,EAC,Ecologie au centre
013,05,13,DURAND,Céline,Mme,ECO,Anim.,Parti animaliste
013,05,16,VINCETTI,Quentin,M.,ECO,écol.,divers écologistes
013,05,14,DAVI,Hendrik,M.,NUP,LFI-Nupes,La France insoumise
013,05,9,RACON-BOUZON,Cathy,Mme,ENS,LRM-Ensemble,La République en marche
013,05,10,MANIVET,Marine,Mme,REC,Rec.,Reconquête !
013,05,17,LAMBERT,Sandrine,Mme,RN,RN,Rassemblement national
013,05,12,VINAPON,Georges,M.,DVG,div.,divers inclassable
013,05,4,PAGANINI,Vannina,Mme,DVD,div. d.,divers droite
013,05,5,NGUYÊN-VAN,Mai,Mme,DXG,POID,Parti ouvrier indépendant démocratique
013,05,15,CHAMAYOU,Anne,Mme,DIV,écol.,divers écologistes
013,06,7,REAULT,Didier,M.,LR,LR,Les Républicains
013,06,9,LAUMONIER,Dominique,M.,ECO,écol.,divers écologistes
013,06,12,ROYER-PERREAUT,Lionel,M.,ENS,LRM-Ensemble,La République en marche
013,06,6,MOREL,Véronique Catherine Corinne,Mme,DXG,LO,Lutte ouvrière
013,06,1,GOULTINE,Eddie,M.,DVG,div. g.,Divers gauche
013,06,2,BEZ,Éléonore,Mme,RN,RN,Rassemblement national
013,06,3,JOUBERT,Michel,M.,DSV,DLF,Debout la France
013,06,8,HOCINI,Sophia,Mme,DVG,FGR,Fédération de la gauche républicaine
013,06,4,HOLAGNE,Magali,Mme,NUP,PS-Nupes,Parti socialiste
013,06,5,HAMICHE,Fazia,Mme,ECO,EAC,Ecologie au centre
013,06,10,DUBREUIL,Richard,M.,REC,Rec.,Reconquête !
013,06,14,GOY,Sophie,Mme,DVC,écol.,divers écologistes
013,06,11,LAREDO,Clara-Maria,Mme,REG,Femu-RPS,Femu a Corsica
013,06,13,COLLETTE,Angélique,Mme,ECO,Anim.,Parti animaliste
013,07,13,DELERIA,Raymond,M.,UDI,UDI,Union des démocrates et indépendants
013,07,9,BOVÉ,Sandrine,Mme,ECO,écol.,divers écologistes
013,07,10,MEUCHE,Jacobine,Mme,ECO,div.,divers inclassable
013,07,8,LONGO,Lorenzo,M.,REC,Rec.,Reconquête !
013,07,11,CHABOUNI,Nourdine,M.,DIV,div. c.,divers centre
013,07,14,AHAMADA,Saïd,M.,ENS,LRM-Ensemble,La République en marche
013,07,6,MERSALI,Nadia,Mme,ECO,EAC,Ecologie au centre
013,07,5,PROVÉ,François,M.,ECO,écol.,divers écologistes
013,07,2,AMOUCHE,Ali,M.,DVG,FGR,Fédération de la gauche républicaine
013,07,3,ZEROUALI,Karima,Mme,DIV,UDMF,Union des démocrates musulmans français
013,07,4,PÉCOUT,Danièle Mireille Lucienne,Mme,DXG,LO,Lutte ouvrière
013,07,7,DELOGU,Sébastien,M.,NUP,LFI-Nupes,La France insoumise
013,07,1,SELLOUM,Arezki,M.,RN,RN,Rassemblement national
013,07,12,PERNICE,Stéphane,M.,DXG,POID,Parti ouvrier indépendant démocratique
013,08,10,YTIER,David,M.,LR,LR,Les Républicains
013,08,1,BAZZALI,Rémy,M.,DXG,LO,Lutte ouvrière
013,08,4,FARGE,Jean-Michel,M.,REC,Rec.,Reconquête !
013,08,3,AKSIL,Boualam,M.,ECO,EAC,Ecologie au centre
013,08,2,IMBERT,Sophie,Mme,DIV,div.,divers inclassable
013,08,8,ZULESI,Jean-Marc,M.,ENS,LRM-Ensemble,La République en marche
013,08,6,GAGO-CHIDAINE,Victor,M.,ECO,Anim.,Parti animaliste
013,08,7,MEHL,Daniel,M.,ECO,écol.,divers écologistes
013,08,9,TONUSSI,Romain,M.,RN,RN,Rassemblement national
013,08,11,GALHARAGUE,Edith,Mme,DSV,Pat.,Les Patriotes
013,08,5,DELIGNY,Eric,M.,NUP,LFI-Nupes,La France insoumise
013,09,8,GIBERTI,Roland,M.,LR,LR,Les Républicains
013,09,7,KNEZEVIC,Hélène,Mme,DSV,DLF,Debout la France
013,09,4,BENARIOUA,Rebia,M.,DVG,div. g.,Divers gauche
013,09,15,MÉLIN,Joëlle,Mme,RN,RN,Rassemblement national
013,09,5,LEGUEM,Laurence,Mme,REC,Rec.,Reconquête !
013,09,10,MAS-FRAISSINET,Bertrand,M.,ENS,LRM-Ensemble,La République en marche
013,09,6,TROTTMANN,Lucas,M.,NUP,LFI-Nupes,La France insoumise
013,09,3,MICHEL,Aurélien,M.,DIV,div.,divers inclassable
013,09,9,REYNAUD,Jean,M.,REG,PO-RPS,Parti occitan
013,09,11,SCHIPANI,Giovanni,M.,DVD,div. d.,divers droite
013,09,12,RAYNAUD,Coralie,Mme,DXG,POID,Parti ouvrier indépendant démocratique
013,09,13,COMBO,Daniel,M.,ECO,Anim.,Parti animaliste
013,09,14,BREGEON,Amélie,Mme,DVC,div. c.,divers centre
013,09,1,OTCHAKOVSKY,François,M.,DXG,LO,Lutte ouvrière
013,09,2,LACHIQUE,Simon,M.,ECO,EAC,Ecologie au centre
013,10,9,PEROTTINO,Serge,M.,LR,LR,Les Républicains
013,10,2,DAUDE,Patrice,M.,ECO,écol.,divers écologistes
013,10,6,BRUN,Stéphanie,Mme,DSV,souv.,divers souverainistes
013,10,8,COUTENET,Nathalie,Mme,DVC,écol.,divers écologistes
013,10,10,COLANTONIO,Céline,Mme,ECO,Anim.,Parti animaliste
013,10,3,COURTARO,Jean-Philippe,M.,REC,Rec.,Reconquête !
013,10,4,VALIENTE,Jean-Claude,M.,DXG,LO,Lutte ouvrière
013,10,1,MESURE,Marina,Mme,NUP,LFI-Nupes,La France insoumise
013,10,11,MARTI,Robert,M.,DSV,DLF,Debout la France
013,10,13,DESBLANCS,Lucie,Mme,ECO,EAC,Ecologie au centre
013,10,5,GOZZI,Magali,Mme,REG,PNC-RPS,Partitu di a nazione corsa
013,10,12,BOURCET-GINER,Véronique,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
013,10,7,GONZALEZ,José,M.,RN,RN,Rassemblement national
013,11,13,CASTEL,Rodolph,M.,DVG,div. g.,Divers gauche
013,11,12,DELALANDE,Régis,M.,REG,PO-RPS,Parti occitan
013,11,8,FABRE-AUBRESPY,Hervé,M.,RN,RN,Rassemblement national
013,11,10,LIBERMAN,Hervé,M.,UDI,UDI,Union des démocrates et indépendants
013,11,11,VIRZI,Elodie,Mme,DVC,div. c.,divers centre
013,11,3,SALORD,Stéphane,M.,NUP,Gen.-Nupes,Génération.s
013,11,1,BRUN,Rodolphe,M.,ECO,écol.,divers écologistes
013,11,4,EL DEBS,Sébastien,M.,DSV,Pat.,Les Patriotes
013,11,6,HADJALI,Romain,M.,ECO,Anim.,Parti animaliste
013,11,7,FANFAN,Céline,Mme,ECO,EAC,Ecologie au centre
013,11,2,MARIA,Charlotte,Mme,DXG,LO,Lutte ouvrière
013,11,5,PIANO,Jérémie,M.,REC,Rec.,Reconquête !
013,11,9,LAQHILA,Mohamed,M.,ENS,MoDem-Ensemble,Mouvement démocrate
013,12,9,DIARD,Eric,M.,LR,LR,Les Républicains
013,12,6,ALLISIO,Franck,M.,RN,RN,Rassemblement national
013,12,7,CHAUVIN,Isabelle,Mme,NUP,LFI-Nupes,La France insoumise
013,12,4,CLOSTERMANN,Jacques,M.,REC,Rec.,Reconquête !
013,12,5,ROCHE,François,M.,DXG,LO,Lutte ouvrière
013,12,1,CASTANET,Audrey,Mme,ECO,écol.,divers écologistes
013,12,3,DELESPAUL,Hervé,M.,DSV,DLF,Debout la France
013,12,8,RIBEIRO,Stéphane,M.,ECO,EAC,Ecologie au centre
013,12,2,DJEDOU,Faouzi,M.,DVG,FGR,Fédération de la gauche républicaine
013,13,9,ROUBY,Isabelle,Mme,LR,LR,Les Républicains
013,13,8,LOPEZ,Francis,M.,DIV,ext. d.,divers extrême droite
013,13,7,CHEVREUX,Joël-Pierre,M.,ECO,écol.,divers écologistes
013,13,2,DHARRÉVILLE,Pierre,M.,NUP,PCF-Nupes,Parti communiste français
013,13,1,VILLECOURT-GIL,Christiane,Mme,REC,Rec.,Reconquête !
013,13,10,MÉTRAL,Cyril,M.,DXG,LO,Lutte ouvrière
013,13,3,BUSSON,Stéphanie,Mme,DSV,Pat.,Les Patriotes
013,13,4,MAINVILLE,Marie,Mme,ECO,Anim.,Parti animaliste
013,13,5,FOUQUART,Emmanuel,M.,RN,RN,Rassemblement national
013,13,6,FRANZI,Olivia,Mme,ECO,EAC,Ecologie au centre
013,13,11,BOISSIN,Thierry,M.,ENS,MoDem-Ensemble,Mouvement démocrate
013,14,3,BOULAN,Michel,M.,LR,LR,Les Républicains
013,14,10,PETEL,Anne-Laurence,Mme,ENS,LRM-Ensemble,La République en marche
013,14,2,KAVAZIAN,Alain,M.,ECO,écol.,divers écologistes
013,14,4,BONIN,Fabrice,M.,DSV,Pat.,Les Patriotes
013,14,5,COCH,Emeline,Mme,RN,RN,Rassemblement national
013,14,7,MICHON,Valérie,Mme,ECO,Anim.,Parti animaliste
013,14,11,DE BUSSCHERE,Charlotte,Mme,ECO,EAC,Ecologie au centre
013,14,12,BOURGAREL,Rémi,M.,DVC,écol.,divers écologistes
013,14,6,LE CACHEUX,Hélène,Mme,NUP,LFI-Nupes,La France insoumise
013,14,1,CALBET,Catie,Mme,REC,Rec.,Reconquête !
013,14,8,ROCHE,Anne,Mme,DXG,LO,Lutte ouvrière
013,14,9,LONG,Cédric,M.,REG,PO-RPS,Parti occitan
013,15,1,REYNÈS,Bernard,M.,LR,LR,Les Républicains
013,15,10,BANDERIER-ZAHIR,Mounia,Mme,DVG,div. g.,Divers gauche
013,15,4,CHARIN,Simone,Mme,DSV,DLF,Debout la France
013,15,7,OUKKAL,Nadia,Mme,DVC,div. c.,divers centre
013,15,8,LAPEYRE,Nicolas,M.,ECO,écol.,divers écologistes
013,15,9,KLEIN,Sandrine,Mme,ECO,Anim.,Parti animaliste
013,15,11,BAUBRY,Romain,M.,RN,RN,Rassemblement national
013,15,5,JUNG,Michèle,Mme,NUP,LFI-Nupes,La France insoumise
013,15,12,MARCHAND,Audrey,Mme,REC,Rec.,Reconquête !
013,15,3,VERNAY,Tanguy,M.,DIV,ext. d.,divers extrême droite
013,15,6,ANZALONE,Marie-Laurence,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
013,15,2,TESTUT,Anne,Mme,DXG,LO,Lutte ouvrière
013,16,5,DUBOST,Guy,M.,DXG,LO,Lutte ouvrière
013,16,4,CAILLAULT,Christophe,M.,NUP,PS-Nupes,Parti socialiste
013,16,3,REMISE,Jean-Guillaume,M.,REC,Rec.,Reconquête !
013,16,6,CAILLAUD,Mariana,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
013,16,9,PASQUINI,Sylvie,Mme,DXG,NPA,Nouveau Parti anticapitaliste
013,16,7,MELONI,Jean-Baptiste,M.,DIV,div. d.,divers droite
013,16,1,TACHE DE LA PAGERIE,Emmanuel,M.,RN,RN,Rassemblement national
013,16,2,CESARI,Cédric,M.,ECO,Anim.,Parti animaliste
013,16,8,LAUPIES,Valérie,Mme,DSV,Pat.,Les Patriotes
013,16,10,SANCHEZ,Grégory,M.,ECO,EAC,Ecologie au centre
014,01,5,SIMONNET,Sophie,Mme,LR,LCen.,Les Centristes
014,01,10,FOURREAU,Emma,Mme,NUP,LFI-Nupes,La France insoumise
014,01,7,BLOUIN,Marlène,Mme,DSV,Pat.,Les Patriotes
014,01,8,LE VIGOUREUX,Fabrice,M.,ENS,LRM-Ensemble,La République en marche
014,01,9,GALLOIS,Jérémy,M.,DVG,Pirate,Parti Pirate
014,01,1,THOMAS,Florent,M.,ECO,Anim.,Parti animaliste
014,01,3,CASEVITZ,Pierre,M.,DXG,LO,Lutte ouvrière
014,01,4,CHAHINE,Anne-Laure,Mme,REC,Rec.,Reconquête !
014,01,2,CORBERY,Blaise,M.,DVG,div. g.,Divers gauche
014,01,6,LIBAN,Josseline,Mme,RN,RN,Rassemblement national
014,02,1,BROU,Camille,Mme,LR,LR,Les Républicains
014,02,5,CAILLEMER,Esteline,Mme,REC,Rec.,Reconquête !
014,02,3,DESLANDES,Céline,Mme,RN,RN,Rassemblement national
014,02,4,CRONIER,Virginie,Mme,DVC,div. c.,divers centre
014,02,6,FRANCOISE,Angélique,Mme,DSV,div.,divers inclassable
014,02,2,GARCIA,Christophe,M.,DXG,LO,Lutte ouvrière
014,02,7,DUMONT PRIEUX,Sylvie,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
014,02,11,SÉNÉTAIRE,Vincent,M.,DXG,Pirate,Parti Pirate
014,02,10,DELAPORTE,Arthur,M.,NUP,PS-Nupes,Parti socialiste
014,02,8,AMBOURG,Philippe,M.,DSV,Pat.,Les Patriotes
014,02,9,LERENDU,Julien,M.,ECO,Anim.,Parti animaliste
014,03,4,PORTE,Nathalie,Mme,LR,LR,Les Républicains
014,03,3,PATRIER-LEITUS,Jérémie,M.,ENS,Hor.-Ensemble,Horizons
014,03,5,FAUVAGE,Edouard,M.,REC,Rec.,Reconquête !
014,03,6,VILMET,Martine,Mme,RN,RN,Rassemblement national
014,03,7,SÉNÉCAL,Sylvie,Mme,DVG,FGR,Fédération de la gauche républicaine
014,03,1,LECONTE,Elisabeth,Mme,DXG,POID,Parti ouvrier indépendant démocratique
014,03,8,LANGEVIN,Michel,M.,DXG,LO,Lutte ouvrière
014,03,2,MAFIODO,Steven,M.,DSV,DLF,Debout la France
014,03,10,GUZMAN VELEZ,Johann,M.,ECO,Anim.,Parti animaliste
014,03,9,CANU,Didier,M.,NUP,LFI-Nupes,La France insoumise
014,04,2,GAUGAIN,Sophie,Mme,LR,LR,Les Républicains
014,04,1,BLANCHET,Christophe,M.,ENS,MoDem-Ensemble,Mouvement démocrate
014,04,5,COTHIER,Florence,Mme,REC,Rec.,Reconquête !
014,04,8,POIROT-BOURDAIN,Patrick,M.,DXG,LO,Lutte ouvrière
014,04,4,MOURARET,Pierre,M.,NUP,PCF-Nupes,Parti communiste français
014,04,3,PERRIN,Florence,Mme,DSV,Pat.,Les Patriotes
014,04,6,LORIMIER,Manuel,M.,ECO,Anim.,Parti animaliste
014,04,7,LAGARDE,Louis,M.,DVC,div. d.,divers droite
014,04,9,BELONCLE,Patrick,M.,RN,RN,Rassemblement national
014,05,6,NOUVELOT,Cédric,M.,LR,LR,Les Républicains
014,05,9,PELTRE,Isabelle,Mme,DXG,LO,Lutte ouvrière
014,05,2,BOUYX,Bertrand,M.,ENS,LRM-Ensemble,La République en marche
014,05,10,MESGUICH,Philippe,M.,REC,Rec.,Reconquête !
014,05,1,HAREL,Valérie,Mme,NUP,EELV-Nupes,Europe Ecologie-Les Verts
014,05,3,CHAPRON,Philippe,M.,RN,RN,Rassemblement national
014,05,4,BOISSEL,Anne,Mme,DSV,DLF,Debout la France
014,05,8,FRIQUET,Michaël,M.,ECO,Anim.,Parti animaliste
014,05,5,BRUNSCHVICG,Xavier,M.,DVG,PRG,Parti radical de gauche
014,05,7,MULLER,Nicolas,M.,DVD,div. d.,divers droite
014,06,5,GUETTIER,Mickaël,M.,DSV,DLF,Debout la France
014,06,6,ORMAIN,François,M.,DVC,div. c.,divers centre
014,06,3,SAAD,Jemâa,Mme,DVG,div. g.,Divers gauche
014,06,1,LAHALLE,Lynda,Mme,DVD,LCen.,Les Centristes
014,06,2,BORNE,Elisabeth,Mme,ENS,LRM-Ensemble,La République en marche
014,06,4,GEORGET,Pascale,Mme,DXG,LO,Lutte ouvrière
014,06,7,GAUCHARD,Noé,M.,NUP,LFI-Nupes,La France insoumise
014,06,10,BATTAIL,Bruno,M.,ECO,Anim.,Parti animaliste
014,06,11,ROY,Jean-Philippe,M.,RN,RN,Rassemblement national
014,06,8,MBELO,Anne-Lyse,Mme,DVG,FGR,Fédération de la gauche républicaine
014,06,9,DUPONT,Valérie,Mme,REC,Rec.,Reconquête !
015,01,1,DESCOEUR,Vincent,M.,LR,LR,Les Républicains
015,01,5,GALLAIS,Dorothée,Mme,RN,RN,Rassemblement national
015,01,2,DAUVILLIER,Rémy,M.,DXG,LO,Lutte ouvrière
015,01,3,TEYSSEDOU,Michel,M.,ENS,LRM-Ensemble,La République en marche
015,01,4,DE  BALINCOURT,Guillaume,M.,REC,Rec.,Reconquête !
015,01,7,DELPONT,Jean-Pierre,M.,DVD,div. d.,divers droite
015,01,6,MACIAZEK,Michel,M.,NUP,LFI-Nupes,La France insoumise
015,02,1,BONY,Jean-Yves,M.,LR,LR,Les Républicains
015,02,8,MORILLE,Mélody,Mme,NUP,LFI-Nupes,La France insoumise
015,02,4,LACROIX,Gilles,M.,RN,RN,Rassemblement national
015,02,5,DELMOURE,Jean-René,M.,ECO,écol.,divers écologistes
015,02,3,CHEIKHI,Mona,Mme,DXG,LO,Lutte ouvrière
015,02,6,CHEYROL,Antoine,M.,REC,Rec.,Reconquête !
015,02,7,TOTY,Louis,M.,DVD,div. d.,divers droite
015,02,2,GUIBERT,Martine,Mme,ENS,MoDem-Ensemble,Mouvement démocrate
016,01,7,CLERGEAU,Alice,Mme,LR,LR,Les Républicains
016,01,5,BERTHELOT,Corinne,Mme,ECO,EAC,Ecologie au centre
016,01,2,NICOLAS,Olivier,M.,DXG,LO,Lutte ouvrière
016,01,3,DE LORGERIL,Dominique,M.,REC,Rec.,Reconquête !
